country,ISO3,year,HIVDeathRate,CivilWarDummy,OPENLag,GDPGrowthLag,POLITYLag,POLITYSQLag,InterstateWarLag,PolityLag,BatDeaths1000Lag,GDPLagK
Switzerland,CHE,1989,,0,60.465122,2.4396367,10,100,0,20,0,31.0047
Switzerland,CHE,1990,.18623361,0,61.203205,3.7237465,10,100,0,20,0,32.159237
Switzerland,CHE,1991,.14705881,0,60.645336,2.844522,10,100,0,20,0,33.074013
Switzerland,CHE,1992,.29090908,0,60.90659,-2.6245167,10,100,0,20,0,32.205978
Switzerland,CHE,1993,.28826749,0,61.507732,-1.6385843,10,100,0,20,0,31.678257
Switzerland,CHE,1994,.28595939,0,62.102444,-1.1040065,10,100,0,20,0,31.328527
Switzerland,CHE,1995,.34086069,0,63.617912,1.178874,10,100,0,20,0,31.697851
Switzerland,CHE,1996,.28272545,0,64.510574,.099966757,10,100,0,20,0,31.729538
Switzerland,CHE,1997,.1175696,0,66.768898,.019933755,10,100,0,20,0,31.735863
Switzerland,CHE,1998,,0,72.055374,1.552784,10,100,0,20,0,32.228653
Switzerland,CHE,1999,,0,73.507698,3.3116345,10,100,0,20,0,33.295948
Switzerland,CHE,2000,.11599492,0,77.051849,.33879772,10,100,0,20,0,33.408752
Switzerland,CHE,2001,.11526354,0,83.006142,3.0091145,10,100,0,20,0,34.414063
Switzerland,CHE,2002,.11439509,0,83.356033,.32726574,10,100,0,20,0,34.526688
Switzerland,CHE,2003,.11354928,0,82.63179,-.36646378,10,100,0,20,0,34.400162
Switzerland,CHE,2004,.11277138,0,83.323479,-1.0523709,10,100,0,20,0,34.038139
Switzerland,CHE,2005,.11205085,0,87.317192,2.1009309,10,100,0,20,0,34.753258
Switzerland,CHE,2006,.11134963,0,91.118179,1.9879522,10,100,0,20,0,35.444138
Switzerland,CHE,2007,.11037415,0,95.521805,3.0064251,10,100,0,20,0,36.509739
Switzerland,,2008,,0,100.28121,2.1686535,10,100,0,20,0,37.301506
Syrian Arab Republic,SYR,1978,,0,,,,,,,,
Syrian Arab Republic,SYR,1979,,1,,,,,0,,0,
Syrian Arab Republic,SYR,1980,,1,,,,,0,,0,
Syrian Arab Republic,SYR,1981,,1,60.56979,5.843029,-9,81,0,1,0,2.1723082
Syrian Arab Republic,SYR,1982,,1,51.070698,7.3246617,-9,81,0,1,0,2.3314223
Syrian Arab Republic,SYR,1983,,0,44.636879,.80528176,-9,81,0,1,0,2.3501968
Syrian Arab Republic,SYR,1984,,0,44.094349,-1.7365385,-9,81,0,1,0,2.3093848
Syrian Arab Republic,SYR,1985,,0,44.48975,-6.5637903,-9,81,0,1,0,2.1578016
Syrian Arab Republic,SYR,1986,,0,56.077427,-1.5964925,-9,81,0,1,0,2.1233525
Syrian Arab Republic,SYR,1987,,0,52.908558,-7.7567091,-9,81,0,1,0,1.9586502
Syrian Arab Republic,SYR,1988,,0,61.156189,-1.5563893,-9,81,0,1,0,1.928166
Syrian Arab Republic,SYR,1989,,0,54.766197,10.85568,-9,81,0,1,0,2.1374815
Syrian Arab Republic,SYR,1990,,0,68.795311,-15.252018,-9,81,0,1,0,1.8114724
Syrian Arab Republic,SYR,1991,,0,71.297012,.28292087,-9,81,0,1,0,1.8165976
Syrian Arab Republic,SYR,1992,,0,70.215103,5.8746862,-9,81,0,1,0,1.9233168
Syrian Arab Republic,SYR,1993,,0,69.080643,5.120615,-9,81,0,1,0,2.0218027
Syrian Arab Republic,SYR,1994,,0,67.772797,2.5974622,-9,81,0,1,0,2.0743182
Syrian Arab Republic,SYR,1995,,0,71.861038,3.6601045,-9,81,0,1,0,2.1502402
Syrian Arab Republic,SYR,1996,,0,68.144119,4.2035584,-9,81,0,1,0,2.2406271
Syrian Arab Republic,SYR,1997,,0,65.198212,7.4491467,-9,81,0,1,0,2.4075344
Syrian Arab Republic,SYR,1998,,0,66.155952,3.9357104,-9,81,0,1,0,2.5022881
Syrian Arab Republic,SYR,1999,,0,61.207664,3.1387317,-9,81,0,1,0,2.5808282
Syrian Arab Republic,SYR,2000,,0,68.806091,-4.4186258,-9,81,0,1,0,2.4667909
Syrian Arab Republic,SYR,2001,,0,67.196144,-.8294332,-7,49,0,3,0,2.4463308
Syrian Arab Republic,SYR,2002,,0,71.586601,2.4330943,-7,49,0,3,0,2.5058522
Syrian Arab Republic,SYR,2003,,0,73.101517,3.1521997,-7,49,0,3,0,2.5848417
Syrian Arab Republic,SYR,2004,,0,62.946209,-5.6658478,-7,49,0,3,0,2.4383883
Syrian Arab Republic,SYR,2005,,0,74.748024,7.1452317,-7,49,0,3,0,2.612617
Syrian Arab Republic,SYR,2006,,0,80.973679,-.64089638,-7,49,0,3,0,2.5958729
Syrian Arab Republic,SYR,2007,,0,84.278641,13.5602,-7,49,0,3,0,2.9478784
Syria,,2008,,0,85.787659,-.51677144,-7,49,0,3,0,2.9326446
,TWN,1980,,0,,,,,,,,
,TWN,1981,,0,67.837364,5.325315,-7,49,0,3,0,6.6574345
,TWN,1982,,0,67.442101,4.3411031,-7,49,0,3,0,6.9464402
,TWN,1983,,0,65.369049,1.3869869,-7,49,0,3,0,7.0427866
,TWN,1984,,0,69.16597,6.5207343,-7,49,0,3,0,7.5020285
,TWN,1985,,0,72.699295,9.0313616,-7,49,0,3,0,8.1795635
,TWN,1986,,0,68.8349,3.5482507,-7,49,0,3,0,8.4697952
,TWN,1987,,0,76.789169,10.164367,-7,49,0,3,0,9.3306961
,TWN,1988,,0,83.634781,11.518664,-1,1,0,9,0,10.405468
,TWN,1989,,0,86.55761,6.8625746,-1,1,0,9,0,11.119551
,TWN,1990,,0,86.214165,7.2336082,-1,1,0,9,0,11.923896
,TWN,1991,,0,84.587906,4.262589,-1,1,0,9,0,12.432162
,TWN,1992,,0,90.233269,6.1221328,-1,1,0,9,0,13.193275
,TWN,1993,,0,91.748642,7.0085735,7,49,0,17,0,14.117935
,TWN,1994,,0,92.267395,6.2369089,7,49,0,17,0,14.998458
,TWN,1995,,0,89.242821,7.0333529,7,49,0,17,0,16.053352
,TWN,1996,,0,93.247536,5.5007081,7,49,0,17,0,16.936399
,TWN,1997,,0,93.414093,5.365571,8,64,0,18,0,17.845135
,TWN,1998,,0,97.751663,5.5309334,9,81,0,19,0,18.832138
,TWN,1999,,0,97.900154,3.6835034,9,81,0,19,0,19.52582
,TWN,2000,,0,99.578369,5.3054757,9,81,0,19,0,20.561758
,TWN,2001,,0,110.39414,4.6236296,9,81,0,19,0,21.512457
,TWN,2002,,0,101.06365,-2.428654,9,81,0,19,0,20.989994
,TWN,2003,,0,105.3201,3.9307718,9,81,0,19,0,21.815062
,TWN,2004,,0,111.37474,2.8401914,9,81,0,19,0,22.434652
,TWN,2005,,0,122.30496,5.6125889,10,100,0,20,0,23.693819
,TWN,2006,,0,124.24088,3.7367411,10,100,0,20,0,24.579193
,TWN,2007,,0,128.15579,4.3165002,10,100,0,20,0,25.640156
Taiwan,,2008,,0,129.02095,5.3230062,10,100,0,20,0,27.004982
Tajikistan,TJK,1978,,0,,,,,,,,
Tajikistan,TJK,1979,,0,,,,,0,,0,
Tajikistan,TJK,1980,,0,,,,,0,,0,
Tajikistan,TJK,1981,,0,,,,,0,,0,
Tajikistan,TJK,1982,,0,,,,,0,,0,
Tajikistan,TJK,1983,,0,,,,,0,,0,
Tajikistan,TJK,1984,,0,,,,,0,,0,
Tajikistan,TJK,1985,,0,,,,,0,,0,
Tajikistan,TJK,1986,,0,,,,,0,,0,
Tajikistan,TJK,1987,,0,,,,,0,,0,
Tajikistan,TJK,1988,,0,,,,,0,,0,
Tajikistan,TJK,1989,,0,,,,,0,,0,
Tajikistan,TJK,1990,,0,,,,,0,,0,
Tajikistan,TJK,1991,,0,,,,,0,,0,
Tajikistan,TJK,1992,,1,,,-2,4,0,8,0,
Tajikistan,TJK,1993,,0,,,-6,36,0,4,10,
Tajikistan,TJK,1994,,0,99.580254,,-6,36,0,4,16,2.5792127
Tajikistan,TJK,1995,,0,92.960869,-7.9350615,-6,36,0,4,3.2,2.3745506
Tajikistan,TJK,1996,,0,208.42255,-29.909771,-6,36,0,4,.5,1.6643279
Tajikistan,TJK,1997,,0,114.87209,-12.787706,-6,36,0,4,.30000001,1.4514985
Tajikistan,TJK,1998,,1,150.10681,-6.3013601,-5,25,0,5,0,1.3600345
Tajikistan,TJK,1999,,0,101.15641,-1.7377129,-1,1,0,9,.2,1.3364009
Tajikistan,TJK,2000,.16200012,0,109.68009,17.347618,-1,1,0,9,0,1.5682346
Tajikistan,TJK,2001,.16010326,0,138.17381,21.269331,-1,1,0,9,0,1.9017876
Tajikistan,TJK,2002,.15828262,0,106.11989,5.4513688,-1,1,0,9,0,2.005461
Tajikistan,TJK,2003,.15647882,0,108.02758,5.7255054,-1,1,0,9,0,2.1202838
Tajikistan,TJK,2004,.1546222,0,119.02068,12.607599,-3,9,0,7,0,2.3876009
Tajikistan,TJK,2005,.15266679,0,138.68535,4.836906,-3,9,0,7,0,2.5030866
Tajikistan,TJK,2006,.37651527,0,142.95729,4.9735274,-3,9,0,7,0,2.6275783
Tajikistan,TJK,2007,.2472768,0,192.84627,-1.0372525,-3,9,0,7,0,2.6003237
Tajikistan,,2008,,0,157.65761,8.9377174,-3,9,0,7,0,2.8327334
Tanzania,TZA,1978,,0,,,,,,,,
Tanzania,TZA,1979,,0,,,,,1,,0,
Tanzania,TZA,1980,,0,,,,,0,,0,
Tanzania,TZA,1981,,0,27.95208,-.29758599,-6,36,0,4,0,.66317594
Tanzania,TZA,1982,,0,23.43973,-3.7856903,-6,36,0,4,0,.63807017
Tanzania,TZA,1983,,0,16.359917,-2.0229976,-6,36,0,4,0,.62516207
Tanzania,TZA,1984,,0,13.525008,-2.0038691,-6,36,0,4,0,.61263466
Tanzania,TZA,1985,,0,15.152772,1.5991278,-6,36,0,4,0,.62243146
Tanzania,TZA,1986,,0,16.2321,-.10093207,-6,36,0,4,0,.62180322
Tanzania,TZA,1987,,0,23.506796,.21606143,-6,36,0,4,0,.62314665
Tanzania,TZA,1988,,0,34.965179,.33629695,-6,36,0,4,0,.62524229
Tanzania,TZA,1989,,0,35.011131,-3.8916416,-6,36,0,4,0,.60091007
Tanzania,TZA,1990,.14709207,0,34.984673,-1.5039101,-6,36,0,4,0,.59187299
Tanzania,TZA,1991,.16563961,0,41.678867,-2.293839,-6,36,0,4,0,.5782963
Tanzania,TZA,1992,.18950202,0,36.275211,11.099168,-6,36,0,4,0,.6424824
Tanzania,TZA,1993,.21211138,0,41.607048,6.7889042,-5,25,0,5,0,.68609995
Tanzania,TZA,1994,.2376323,0,50.354084,-6.8072767,-5,25,0,5,0,.63939518
Tanzania,TZA,1995,.26663586,0,49.142399,-1.4315751,-5,25,0,5,0,.63024181
Tanzania,TZA,1996,.29952314,0,54.753628,.21431026,-1,1,0,9,0,.63159245
Tanzania,TZA,1997,.33447462,0,49.659752,.58916295,-1,1,0,9,0,.63531357
Tanzania,TZA,1998,.37288898,0,46.400856,1.2102051,-1,1,0,9,0,.64300221
Tanzania,TZA,1999,.40641993,0,55.322922,1.5337584,-1,1,0,9,0,.65286428
Tanzania,TZA,2000,.45771134,0,52.343826,1.4319702,-1,1,0,9,0,.66221315
Tanzania,TZA,2001,.45270228,0,50.667347,2.8079054,-1,1,0,9,0,.68080741
Tanzania,TZA,2002,.49549353,0,46.290565,3.4722507,-1,1,0,9,0,.70444679
Tanzania,TZA,2003,.49001375,0,48.298126,5.0675826,-1,1,0,9,0,.74014521
Tanzania,TZA,2004,.49220264,0,50.232727,5.055501,-1,1,0,9,0,.77756321
Tanzania,TZA,2005,.48729306,0,51.212887,5.0761371,-1,1,0,9,0,.81703341
Tanzania,TZA,2006,.44249588,0,52.143051,5.1906123,-1,1,0,9,0,.85944247
Tanzania,TZA,2007,.38295925,0,50.18716,4.1687031,-1,1,0,9,0,.89526999
Tanzania,,2008,,0,51.564926,2.963603,-1,1,0,9,0,.92180228
Thailand,THA,1978,,1,,,,,,,,
Thailand,THA,1979,,1,,,,,0,,0,
Thailand,THA,1980,,1,,,,,0,,0,
Thailand,THA,1981,,1,59.683975,4.0070715,2,4,0,12,.82200003,2.9875894
Thailand,THA,1982,,1,57.078541,6.5566506,2,4,0,12,0,3.183475
Thailand,THA,1983,,0,51.137085,4.9321227,2,4,0,12,0,3.340488
Thailand,THA,1984,,0,57.892857,-.26524222,2,4,0,12,0,3.3316276
Thailand,THA,1985,,0,60.23262,5.1713719,2,4,0,12,0,3.5039184
Thailand,THA,1986,,0,53.86158,5.9714737,2,4,0,12,0,3.7131541
Thailand,THA,1987,,0,54.830082,3.0002892,2,4,0,12,0,3.8245592
Thailand,THA,1988,,0,65.463234,5.4070487,2,4,0,12,0,4.0313554
Thailand,THA,1989,,0,79.839806,8.0235767,3,9,0,13,0,4.3548141
Thailand,THA,1990,.018419148,0,87.047646,9.7087412,3,9,0,13,0,4.7776117
Thailand,THA,1991,.027905226,0,90.502785,13.14579,3,9,0,13,0,5.4056664
Thailand,THA,1992,.051963449,0,94.475891,7.4153552,-1,1,0,9,0,5.8065162
Thailand,THA,1993,.088021748,0,96.625198,7.2635818,9,81,0,19,0,6.2282767
Thailand,THA,1994,.13395461,0,101.68161,6.1039872,9,81,0,19,0,6.6084504
Thailand,THA,1995,.20695752,0,107.44195,6.8521485,9,81,0,19,0,7.0612712
Thailand,THA,1996,.27830786,0,118.59412,5.4751682,9,81,0,19,0,7.4478874
Thailand,THA,1997,.36545902,0,110.15111,3.5212905,9,81,0,19,0,7.7101488
Thailand,THA,1998,.42874932,0,108.36536,-2.6573203,9,81,0,19,0,7.5052657
Thailand,THA,1999,.50799751,0,111.59363,-10.630099,9,81,0,19,0,6.707449
Thailand,THA,2000,.58609104,0,116.79288,3.8171911,9,81,0,19,0,6.9634848
Thailand,THA,2001,.63445848,0,139.29517,1.363151,9,81,0,19,0,7.0584078
Thailand,THA,2002,.65869915,0,127.50983,3.2014019,9,81,0,19,0,7.2843757
Thailand,THA,2003,.67603987,1,137.88171,3.5227604,9,81,0,19,0,7.540987
Thailand,THA,2004,.57540095,1,138.82002,6.105895,9,81,0,19,.027000001,8.0014315
Thailand,THA,2005,.46558696,1,146.51079,4.7633095,9,81,0,19,.5,8.3825645
Thailand,THA,2006,.46159983,1,149.50453,3.3861885,9,81,0,19,.57999998,8.6664143
Thailand,THA,2007,.33570194,1,149.74503,4.6506109,-5,25,0,5,.278,9.0694551
Thailand,,2008,,1,122.66268,3.7072744,-1,1,0,9,.45199999,9.4056845
East Timor,,2002,,0,,,,,,,,
East Timor,,2003,,0,,,6,36,0,16,0,
East Timor,,2004,,0,,,6,36,0,16,0,
East Timor,,2005,,0,,,6,36,0,16,0,
East Timor,,2006,,0,,,6,36,0,16,0,
East Timor,,2007,,0,,,7,49,0,17,0,
East Timor,,2008,,0,,,7,49,0,17,0,
Timor-Leste,TMP,1978,,0,,,,,,,,
Timor-Leste,TMP,1979,,0,,,,,0,,0,
Timor-Leste,TMP,1980,,0,,,,,0,,0,
Timor-Leste,TMP,1981,,0,,,,,0,,0,
Timor-Leste,TMP,1982,,0,,,,,0,,0,
Timor-Leste,TMP,1983,,0,,,,,0,,0,
Timor-Leste,TMP,1984,,0,,,,,0,,0,
Timor-Leste,TMP,1985,,0,,,,,0,,0,
Timor-Leste,TMP,1986,,0,,,,,0,,0,
Timor-Leste,TMP,1987,,0,,,,,0,,0,
Timor-Leste,TMP,1988,,0,,,,,0,,0,
Timor-Leste,TMP,1989,,0,,,,,0,,0,
Timor-Leste,TMP,1990,,0,,,,,0,,0,
Timor-Leste,TMP,1991,,0,,,,,0,,0,
Timor-Leste,TMP,1992,,0,,,,,0,,0,
Timor-Leste,TMP,1993,,0,,,,,0,,0,
Timor-Leste,TMP,1994,,0,,,,,0,,0,
Timor-Leste,TMP,1995,,0,,,,,0,,0,
Timor-Leste,TMP,1996,,0,,,,,0,,0,
Timor-Leste,TMP,1997,,0,,,,,0,,0,
Timor-Leste,TMP,1998,,0,,,,,0,,0,
Timor-Leste,TMP,1999,,0,,,,,0,,0,
Timor-Leste,TMP,2000,,0,,,,,0,,0,
Timor-Leste,TMP,2001,,0,,,,,0,,0,
Timor-Leste,TMP,2002,,0,,,,,0,,0,
Timor-Leste,TMP,2003,,0,,,,,0,,0,
Timor-Leste,TMP,2004,,0,,,,,0,,0,
Timor-Leste,TMP,2005,,0,,,,,0,,0,
Timor-Leste,TMP,2006,,0,90.690689,,,,0,,0,.84053576
Timor-Leste,TMP,2007,,0,,,,,0,,0,
Togo,TGO,1978,,0,,,,,,,,
Togo,TGO,1979,,0,,,,,0,,0,
Togo,TGO,1980,,0,,,,,0,,0,
Togo,TGO,1981,,0,65.050575,-7.7049556,-7,49,0,3,0,1.4947671
Togo,TGO,1982,,0,70.022598,-9.3963633,-7,49,0,3,0,1.3543134
Togo,TGO,1983,,0,84.930191,-7.2266097,-7,49,0,3,0,1.2564424
Togo,TGO,1984,,0,69.152412,-8.5533638,-7,49,0,3,0,1.1489743
Togo,TGO,1985,,0,78.756874,-1.5434529,-7,49,0,3,0,1.1312404
Togo,TGO,1986,,1,82.51709,-1.4150314,-7,49,0,3,0,1.1152331
Togo,TGO,1987,,0,74.57708,4.9324746,-7,49,0,3,.029999999,1.1702416
Togo,TGO,1988,,0,68.280869,-5.1347799,-7,49,0,3,0,1.1101522
Togo,TGO,1989,,0,70.107353,1.3781368,-7,49,0,3,0,1.1254517
Togo,TGO,1990,.18034323,0,64.232574,1.0422937,-7,49,0,3,0,1.1371821
Togo,TGO,1991,.11176429,1,56.676743,4.0827007,-7,49,0,3,0,1.1836098
Togo,TGO,1992,.15997875,0,53.163048,-2.4655957,-5,25,0,5,0,1.1544269
Togo,TGO,1993,.12270099,0,44.979382,-6.6298003,-3,9,0,7,0,1.0778908
Togo,TGO,1994,.13163309,0,37.328312,-12.888265,-2,4,0,8,0,.93896931
Togo,TGO,1995,.1476284,0,46.941662,8.7974167,-2,4,0,8,0,1.0215744
Togo,TGO,1996,.17514974,0,52.034275,.39234486,-2,4,0,8,0,1.0255824
Togo,TGO,1997,.21242237,0,56.68327,3.100373,-2,4,0,8,0,1.0573792
Togo,TGO,1998,.24978881,0,55.726559,-.94625348,-2,4,0,8,0,1.0473738
Togo,TGO,1999,.28197873,0,64.696892,-5.2061262,-2,4,0,8,0,.99284619
Togo,TGO,2000,.32389182,0,58.591282,.039289102,-2,4,0,8,0,.99323624
Togo,TGO,2001,.35865119,0,62.393059,-.97927886,-2,4,0,8,0,.98350978
Togo,TGO,2002,.39796251,0,67.735252,-8.7583075,-2,4,0,8,0,.89737093
Togo,TGO,2003,.42565304,0,72.279572,-5.5546851,-2,4,0,8,0,.84752476
Togo,TGO,2004,.43602821,0,83.558655,3.9641011,-2,4,0,8,0,.88112152
Togo,TGO,2005,.40544721,0,80.762856,-.19905907,-2,4,0,8,0,.87936759
Togo,TGO,2006,.42544317,0,79.026604,1.0704801,-4,16,0,6,0,.88878107
Togo,TGO,2007,.4190419,0,81.960899,-1.0601448,-4,16,0,6,0,.87935871
Togo,,2008,,0,84.735115,-1.2515614,-4,16,0,6,0,.86835295
Tonga,TON,1978,,0,,,,,,,,
Tonga,TON,1979,,0,,,,,0,,0,
Tonga,TON,1980,,0,,,,,0,,0,
Tonga,TON,1981,,0,85.052444,13.982233,,,0,,0,3.488596
Tonga,TON,1982,,0,77.04335,35.529522,,,0,,0,4.7280774
Tonga,TON,1983,,0,72.010941,16.695913,,,0,,0,5.5174732
Tonga,TON,1984,,0,75.411659,.9404878,,,0,,0,5.5693641
Tonga,TON,1985,,0,88.030495,-13.199702,,,0,,0,4.8342247
Tonga,TON,1986,,0,100.25774,6.3631845,,,0,,0,5.1418352
Tonga,TON,1987,,0,94.481682,.73774576,,,0,,0,5.179769
Tonga,TON,1988,,0,93.987137,3.2661681,,,0,,0,5.3489494
Tonga,TON,1989,,0,88.56926,-1.8310238,,,0,,0,5.251009
Tonga,TON,1990,,0,87.023483,1.0371406,,,0,,0,5.3054686
Tonga,TON,1991,,0,97.560867,-.79266685,,,0,,0,5.2634139
Tonga,TON,1992,,0,82.811501,6.9888244,,,0,,0,5.6312652
Tonga,TON,1993,,0,71.485939,-.12012542,,,0,,0,5.6245003
Tonga,TON,1994,,0,66.679985,1.4347593,,,0,,0,5.7051983
Tonga,TON,1995,,0,71.507706,4.6035204,,,0,,0,5.9678383
Tonga,TON,1996,,0,82.371605,1.1529549,,,0,,0,6.0366449
Tonga,TON,1997,,0,85.4888,1.4153769,,,0,,0,6.1220865
Tonga,TON,1998,,0,76.631752,-3.0758042,,,0,,0,5.9337826
Tonga,TON,1999,,0,75.903191,.24761395,,,0,,0,5.9484754
Tonga,TON,2000,,0,60.404285,3.1723571,,,0,,0,6.1371827
Tonga,TON,2001,,0,65.588181,1.5975839,,,0,,0,6.235229
Tonga,TON,2002,,0,61.784649,1.0169151,,,0,,0,6.2986364
Tonga,TON,2003,,0,80.595383,-.94145936,,,0,,0,6.239337
Tonga,TON,2004,,0,80.926781,.56067371,,,0,,0,6.2743192
Tonga,TON,2005,,0,80.268433,-.76865977,,,0,,0,6.2260914
Tonga,TON,2006,,0,84.440765,-4.5625744,,,0,,0,5.9420209
Tonga,TON,2007,,0,75.994217,2.4356146,,,0,,0,6.0867462
Trinidad and Tobago,TTO,1978,,0,,,,,,,,
Trinidad and Tobago,TTO,1979,,0,,,,,0,,0,
Trinidad and Tobago,TTO,1980,,0,,,,,0,,0,
Trinidad and Tobago,TTO,1981,,0,105.54901,10.833656,8,64,0,18,0,13.67101
Trinidad and Tobago,TTO,1982,,0,92.979279,-.2652649,8,64,0,18,0,13.634745
Trinidad and Tobago,TTO,1983,,0,103.27757,-4.5392647,8,64,0,18,0,13.015828
Trinidad and Tobago,TTO,1984,,0,111.57936,-11.390165,8,64,0,18,0,11.533303
Trinidad and Tobago,TTO,1985,,0,117.47881,-4.6052146,9,81,0,19,0,11.00217
Trinidad and Tobago,TTO,1986,,0,127.30849,-7.3255939,9,81,0,19,0,10.196197
Trinidad and Tobago,TTO,1987,,0,143.62656,-9.3263311,9,81,0,19,0,9.245265
Trinidad and Tobago,TTO,1988,,0,118.36085,-.43146613,9,81,0,19,0,9.2053747
Trinidad and Tobago,TTO,1989,,0,122.68777,-3.5181477,9,81,0,19,0,8.8815155
Trinidad and Tobago,TTO,1990,.40864262,1,115.45403,.92744344,9,81,0,19,0,8.9638863
Trinidad and Tobago,TTO,1991,.27045256,0,119.73306,5.2317834,9,81,0,19,.029999999,9.4328585
Trinidad and Tobago,TTO,1992,.16101025,0,142.61253,.03696312,9,81,0,19,0,9.4363451
Trinidad and Tobago,TTO,1993,.13311194,0,127.06687,2.5223055,9,81,0,19,0,9.6743584
Trinidad and Tobago,TTO,1994,.1981708,0,153.07207,-9.7127533,9,81,0,19,0,8.7347116
Trinidad and Tobago,TTO,1995,.15747933,0,135.13562,11.361759,9,81,0,19,0,9.727129
Trinidad and Tobago,TTO,1996,,0,140.30132,4.4017591,9,81,0,19,0,10.155293
Trinidad and Tobago,TTO,1997,.32450297,0,126.9055,8.9006252,9,81,0,19,0,11.059177
Trinidad and Tobago,TTO,1998,.29816881,0,154.46999,2.2455029,10,100,0,20,0,11.307511
Trinidad and Tobago,TTO,1999,.27570635,0,146.27017,7.5970659,10,100,0,20,0,12.166552
Trinidad and Tobago,TTO,2000,,0,126.80636,8.1147509,10,100,0,20,0,13.153837
Trinidad and Tobago,TTO,2001,.54715085,0,148.86293,16.306477,10,100,0,20,0,15.298763
Trinidad and Tobago,TTO,2002,.5452047,0,151.13647,1.9934897,10,100,0,20,0,15.603744
Trinidad and Tobago,TTO,2003,.54333222,0,134.96236,3.592732,10,100,0,20,0,16.164343
Trinidad and Tobago,TTO,2004,.50538015,0,118.84396,17.45962,10,100,0,20,0,18.986576
Trinidad and Tobago,TTO,2005,,0,110.469,4.1881399,10,100,0,20,0,19.781761
Trinidad and Tobago,TTO,2006,.50184482,0,107.97521,8.1957092,10,100,0,20,0,21.403017
Trinidad and Tobago,TTO,2007,,0,100.82385,12.833772,10,100,0,20,0,24.149832
Trinidad,,2008,,0,112.2677,7.2619095,10,100,0,20,0,25.90357
Tunisia,TUN,1978,,0,,,,,,,,
Tunisia,TUN,1979,,0,,,,,0,,0,
Tunisia,TUN,1980,,1,,,,,0,,0,
Tunisia,TUN,1981,,0,130.04164,6.2963061,-9,81,0,1,0,4.4865003
Tunisia,TUN,1982,,0,137.74539,.66704363,-8,64,0,2,0,4.516427
Tunisia,TUN,1983,,0,136.3752,-2.822592,-8,64,0,2,0,4.3889475
Tunisia,TUN,1984,,0,126.19572,4.8749185,-8,64,0,2,0,4.6029048
Tunisia,TUN,1985,,0,125.02953,.81613868,-8,64,0,2,0,4.6404705
Tunisia,TUN,1986,,0,104.31698,8.3212881,-8,64,0,2,0,5.0266175
Tunisia,TUN,1987,,0,102.67502,-1.0682576,-8,64,0,2,0,4.9729204
Tunisia,TUN,1988,,0,96.001961,5.8476677,-5,25,0,5,0,5.26372
Tunisia,TUN,1989,,0,106.78828,1.1783593,-5,25,0,5,0,5.3257461
Tunisia,TUN,1990,,0,118.45511,-.71914756,-5,25,0,5,0,5.287446
Tunisia,TUN,1991,,0,117.41103,3.7748504,-5,25,0,5,0,5.4870391
Tunisia,TUN,1992,,0,108.21532,2.7676508,-5,25,0,5,0,5.6389012
Tunisia,TUN,1993,,0,112.0045,4.1858006,-5,25,0,5,0,5.8749342
Tunisia,TUN,1994,,0,112.31326,.9169333,-3,9,0,7,0,5.9288039
Tunisia,TUN,1995,,0,114.80293,3.7821596,-3,9,0,7,0,6.1530404
Tunisia,TUN,1996,,0,115.52213,.34468544,-3,9,0,7,0,6.1742492
Tunisia,TUN,1997,,0,105.47746,5.5828204,-3,9,0,7,0,6.5189462
Tunisia,TUN,1998,,0,109.66437,3.8137553,-3,9,0,7,0,6.7675629
Tunisia,TUN,1999,.21150815,0,109.99698,3.4384484,-3,9,0,7,0,7.0002623
Tunisia,TUN,2000,.20912845,0,107.28554,5.2387757,-3,9,0,7,0,7.3669901
Tunisia,TUN,2001,,0,110.56663,2.787523,-3,9,0,7,0,7.5723467
Tunisia,TUN,2002,,0,119.3033,3.2191844,-3,9,0,7,0,7.8161144
Tunisia,TUN,2003,,0,111.43099,2.055409,-4,16,0,6,0,7.9767675
Tunisia,TUN,2004,.1006806,0,105.04984,4.7450728,-4,16,0,6,0,8.3552704
Tunisia,TUN,2005,.19942167,0,104.45393,5.7613688,-4,16,0,6,0,8.836648
Tunisia,TUN,2006,.19747041,0,99.738739,5.1110935,-4,16,0,6,0,9.2882977
Tunisia,TUN,2007,.19559138,0,101.01503,3.4881532,-4,16,0,6,0,9.6122885
Tunisia,,2008,,0,101.89326,5.2990732,-4,16,0,6,0,10.121651
Turkey,TUR,1978,,0,,,,,,,,
Turkey,TUR,1979,,0,,,,,0,,0,
Turkey,TUR,1980,,0,,,,,0,,0,
Turkey,TUR,1981,,0,12.988132,-3.4303908,-5,25,0,5,0,4.1151261
Turkey,TUR,1982,,0,15.769613,2.2652178,-5,25,0,5,0,4.2083421
Turkey,TUR,1983,,0,18.149136,-.39556414,-5,25,0,5,0,4.1916957
Turkey,TUR,1984,,1,19.786734,3.2107654,7,49,0,17,0,4.3262811
Turkey,TUR,1985,,1,22.721563,3.7773438,7,49,0,17,.17299999,4.4896998
Turkey,TUR,1986,,1,20.795559,1.8670264,7,49,0,17,.17299999,4.5735235
Turkey,TUR,1987,,1,18.583866,4.8714342,7,49,0,17,.17299999,4.79632
Turkey,TUR,1988,,1,21.390797,5.8418236,7,49,0,17,.17299999,5.0765123
Turkey,TUR,1989,,1,22.330532,-.96753007,7,49,0,17,.17299999,5.0273957
